template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_status,termination_condition,mip_gap,runtime_seconds,adjustment_objective
2025-10-01,2025-10-01T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.009037499985424802,0.0
2025-10-01,2025-10-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023180001880973577,0.0
2025-10-02,2025-10-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-02,2025-10-02T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012668899988057092,0.0
2025-10-02,2025-10-02T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02891349999117665,0.0
2025-10-02,2025-10-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.010293600003933534,0.0
2025-10-02,2025-10-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002154999820049852,0.0
2025-10-03,2025-10-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-03,2025-10-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02443469999707304,173.3960712524996
2025-10-03,2025-10-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02183599999989383,670.1946758849961
2025-10-03,2025-10-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0076108000066597015,0.0
2025-10-03,2025-10-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022839999292045832,0.0
2025-10-04,2025-10-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-04,2025-10-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04329140001209453,0.0
2025-10-04,2025-10-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.019326599984196946,0.0
2025-10-04,2025-10-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008652299991808832,0.0
2025-10-04,2025-10-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023740000324323773,0.0
2025-10-05,2025-10-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-05,2025-10-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012666900001931936,145.9171242675005
2025-10-05,2025-10-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.018649300007382408,195.4215124725003
2025-10-05,2025-10-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00865260002319701,0.0
2025-10-05,2025-10-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024850000045262277,0.0
2025-10-06,2025-10-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-06,2025-10-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02859200001694262,3869.530161510589
2025-10-06,2025-10-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02034529999946244,1608.6736499946628
2025-10-06,2025-10-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00897409999743104,0.0
2025-10-06,2025-10-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021890000789426267,0.0
2025-10-07,2025-10-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-07,2025-10-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.036784399999305606,969.8354472185326
2025-10-07,2025-10-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015599499980453402,1897.2926455931827
2025-10-07,2025-10-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008606899995356798,0.0
2025-10-07,2025-10-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022799998987466097,0.0
2025-10-08,2025-10-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-08,2025-10-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.029853799991542473,264.82885786819844
2025-10-08,2025-10-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016110500000650063,638.3342602952041
2025-10-08,2025-10-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008717099990462884,0.0
2025-10-08,2025-10-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023529998725280166,0.0
2025-10-09,2025-10-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-09,2025-10-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.012068400013959035,0.0
2025-10-09,2025-10-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03781369997886941,0.0
2025-10-09,2025-10-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007933699991554022,0.0
2025-10-09,2025-10-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00024859997211024165,0.0
2025-10-10,2025-10-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-10,2025-10-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.018855800008168444,65.12998038249991
2025-10-10,2025-10-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.017099599994253367,0.0
2025-10-10,2025-10-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007933100016089156,0.0
2025-10-10,2025-10-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002232000115327537,0.0
2025-10-11,2025-10-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-11,2025-10-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.07981600001221523,469.70351416249974
2025-10-11,2025-10-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.04463140000007115,0.0
2025-10-11,2025-10-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008227599988458678,0.0
2025-10-11,2025-10-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022519999765791,0.0
2025-10-12,2025-10-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-12,2025-10-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02031880000140518,811.8077723138872
2025-10-12,2025-10-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015396500006318092,237.12364009749723
2025-10-12,2025-10-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007216199999675155,0.0
2025-10-12,2025-10-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002243999915663153,0.0
2025-10-13,2025-10-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-13,2025-10-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03343959999619983,0.0
2025-10-13,2025-10-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02246880001621321,130.53549855111314
2025-10-13,2025-10-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007954000000609085,0.0
2025-10-13,2025-10-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022870002430863678,0.0
2025-10-14,2025-10-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-14,2025-10-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.021333300013793632,0.0
2025-10-14,2025-10-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.021805800002766773,573.1926939317373
2025-10-14,2025-10-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008120099984807894,0.0
2025-10-14,2025-10-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022319998242892325,0.0
2025-10-15,2025-10-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-15,2025-10-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03222349999123253,0.0
2025-10-15,2025-10-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.021345900022424757,899.6351401061352
2025-10-15,2025-10-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008150799985742196,0.0
2025-10-15,2025-10-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002466999867465347,0.0
2025-10-16,2025-10-16T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-16,2025-10-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.029385300003923476,455.47057379009345
2025-10-16,2025-10-16T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.016128500021295622,441.1716344016719
2025-10-16,2025-10-16T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008284100011223927,0.0
2025-10-16,2025-10-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022529999841935933,0.0
2025-10-17,2025-10-17T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-17,2025-10-17T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.018281199998455122,1824.5271714329997
2025-10-17,2025-10-17T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01959400001214817,2370.8734792759974
2025-10-17,2025-10-17T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008572000020649284,0.0
2025-10-17,2025-10-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002579999854788184,0.0
2025-10-18,2025-10-18T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-18,2025-10-18T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.10212890000548214,323.6164075264992
2025-10-18,2025-10-18T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022668300021905452,0.0
2025-10-18,2025-10-18T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007890500011853874,0.0
2025-10-18,2025-10-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022109999554231763,0.0
2025-10-19,2025-10-19T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-19,2025-10-19T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.026925699989078566,0.0
2025-10-19,2025-10-19T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.029591800004709512,0.0
2025-10-19,2025-10-19T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008278699999209493,0.0
2025-10-19,2025-10-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022399998852051795,0.0
2025-10-20,2025-10-20T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-20,2025-10-20T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04949420000775717,0.0
2025-10-20,2025-10-20T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.07248230002005585,0.0
2025-10-20,2025-10-20T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008871600002748892,0.0
2025-10-20,2025-10-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022650000755675137,0.0
2025-10-21,2025-10-21T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-21,2025-10-21T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.037575900001684204,625.4435349425011
2025-10-21,2025-10-21T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.021127299987711012,0.0
2025-10-21,2025-10-21T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007977700006449595,0.0
2025-10-21,2025-10-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002429000160191208,0.0
2025-10-22,2025-10-22T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-22,2025-10-22T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0355373999918811,239.91727768020166
2025-10-22,2025-10-22T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015879299986409023,2369.5719721484465
2025-10-22,2025-10-22T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008006899995962158,0.0
2025-10-22,2025-10-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002285000227857381,0.0
2025-10-23,2025-10-23T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-23,2025-10-23T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.017260200023883954,136.52500039499938
2025-10-23,2025-10-23T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01788460000534542,265.00635926749936
2025-10-23,2025-10-23T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.01289740001084283,0.0
2025-10-23,2025-10-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002494999789632857,0.0
2025-10-24,2025-10-24T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-24,2025-10-24T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.04034119998686947,327.9492292324994
2025-10-24,2025-10-24T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.015336599986767396,445.1866819545025
2025-10-24,2025-10-24T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008053700003074482,0.0
2025-10-24,2025-10-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00029409999842755497,0.0
2025-10-25,2025-10-25T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-25,2025-10-25T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.021779300004709512,75.89361748250019
2025-10-25,2025-10-25T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02285229999688454,576.5039700164982
2025-10-25,2025-10-25T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008336600003531203,0.0
2025-10-25,2025-10-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00029540000832639635,0.0
2025-10-26,2025-10-26T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-26,2025-10-26T06:00:00,update_0600,36,109,OPTIMAL,Optimal,1.3482310227280867e-15,0.0168753000034485,210.80741320500042
2025-10-26,2025-10-26T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01535090000834316,398.3706438276997
2025-10-26,2025-10-26T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008206099999370053,0.0
2025-10-26,2025-10-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023689999943599105,0.0
2025-10-27,2025-10-27T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-27,2025-10-27T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03995459998259321,4488.585924647988
2025-10-27,2025-10-27T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0222432000155095,2369.4296013444314
2025-10-27,2025-10-27T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0077757000108249485,0.0
2025-10-27,2025-10-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022879999596625566,0.0
2025-10-28,2025-10-28T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-28,2025-10-28T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.026871200010646135,3515.789627074994
2025-10-28,2025-10-28T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0225217999832239,3105.375813533551
2025-10-28,2025-10-28T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007793600001605228,0.0
2025-10-28,2025-10-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002314999874215573,0.0
2025-10-29,2025-10-29T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-29,2025-10-29T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02221379999537021,610.4145268348703
2025-10-29,2025-10-29T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03282789999502711,75.73828986499971
2025-10-29,2025-10-29T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008137299999361858,0.0
2025-10-29,2025-10-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023509998572990298,0.0
2025-10-30,2025-10-30T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-30,2025-10-30T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.021998000011080876,1982.5774646734315
2025-10-30,2025-10-30T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.022423699992941692,2353.4811860434065
2025-10-30,2025-10-30T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007961199997225776,0.0
2025-10-30,2025-10-31T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023180001880973577,0.0
2025-10-31,2025-10-31T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-10-31,2025-10-31T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.08049100000062026,0.0
2025-10-31,2025-10-31T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.031164600019110367,0.0
2025-10-31,2025-10-31T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00859189999755472,0.0
2025-10-31,2025-11-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002489000034984201,0.0
2025-11-01,2025-11-01T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-01,2025-11-01T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.05705780000425875,7.894353225000282
2025-11-01,2025-11-01T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.03266609998536296,767.472708940497
2025-11-01,2025-11-01T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00807759998133406,0.0
2025-11-01,2025-11-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022329998319037259,0.0
2025-11-02,2025-11-02T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-02,2025-11-02T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03327260000514798,3669.3507299042662
2025-11-02,2025-11-02T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.033118899998953566,0.0
2025-11-02,2025-11-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008506800018949434,0.0
2025-11-02,2025-11-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021979998564347625,0.0
2025-11-03,2025-11-03T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-03,2025-11-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.022799200000008568,363.9790383202766
2025-11-03,2025-11-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.028247299982467666,28.24146207999987
2025-11-03,2025-11-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007913800014648587,0.0
2025-11-03,2025-11-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022059999173507094,0.0
2025-11-04,2025-11-04T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-04,2025-11-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03858829999808222,2333.7188775000554
2025-11-04,2025-11-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,5.9063257452799555e-15,0.010364300018409267,962.4159132474953
2025-11-04,2025-11-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008200000011129305,0.0
2025-11-04,2025-11-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022089999401941895,0.0
2025-11-05,2025-11-05T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-05,2025-11-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.027276599983451888,0.0
2025-11-05,2025-11-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.027210300002479926,884.6140649464649
2025-11-05,2025-11-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.01497899999958463,0.0
2025-11-05,2025-11-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002547000185586512,0.0
2025-11-06,2025-11-06T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-06,2025-11-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.030518500017933547,2265.8778320258034
2025-11-06,2025-11-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.021073799987789243,998.3065035346317
2025-11-06,2025-11-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00805539998691529,0.0
2025-11-06,2025-11-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023449998116120696,0.0
2025-11-07,2025-11-07T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-07,2025-11-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.08776390002458356,414.905569102501
2025-11-07,2025-11-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.037548299995251,400.79385491250036
2025-11-07,2025-11-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008068499999353662,0.0
2025-11-07,2025-11-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002172000240534544,0.0
2025-11-08,2025-11-08T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-08,2025-11-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.032372399989981204,181.64005152750002
2025-11-08,2025-11-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.014937999978428707,944.274875392998
2025-11-08,2025-11-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0076468999905046076,0.0
2025-11-08,2025-11-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022869999520480633,0.0
2025-11-09,2025-11-09T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-09,2025-11-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.023664899985305965,64.71401531999982
2025-11-09,2025-11-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01926510001067072,479.5853855970584
2025-11-09,2025-11-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007823499996447936,0.0
2025-11-09,2025-11-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023099998361431062,0.0
2025-11-10,2025-11-10T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-10,2025-11-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.025986300024669617,3037.234096261867
2025-11-10,2025-11-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.02906300002359785,0.0
2025-11-10,2025-11-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008252900006482378,0.0
2025-11-10,2025-11-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022350001381710172,0.0
2025-11-11,2025-11-11T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-11,2025-11-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.02042079999228008,237.55943221990896
2025-11-11,2025-11-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01685469999210909,0.0
2025-11-11,2025-11-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00816210001357831,0.0
2025-11-11,2025-11-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00023529998725280166,0.0
2025-11-12,2025-11-12T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-12,2025-11-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.03815309997298755,4151.695071898498
2025-11-12,2025-11-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01656299998285249,44.06237248750039
2025-11-12,2025-11-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00763169999117963,0.0
2025-11-12,2025-11-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022429999080486596,0.0
2025-11-13,2025-11-13T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-13,2025-11-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.09453270002268255,1897.7168831678139
2025-11-13,2025-11-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.01567960000829771,2618.266258730868
2025-11-13,2025-11-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.007387200021184981,0.0
2025-11-13,2025-11-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022339998395182192,0.0
2025-11-14,2025-11-14T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-14,2025-11-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.05331360001582652,0.0
2025-11-14,2025-11-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.020572700013872236,1674.2310503106519
2025-11-14,2025-11-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.008777500013820827,0.0
2025-11-14,2025-11-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022819999139755964,0.0
2025-11-15,2025-11-15T00:00:00,initial_0000,1,144,OPTIMAL,INITIAL_PLAN,,0.0,0.0
2025-11-15,2025-11-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.05970579999848269,0.0
2025-11-15,2025-11-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0549481000052765,0.0
