template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_name,solver_version,solver_status,termination_condition,mip_gap,runtime_seconds,objective,rows,columns,binary_count
2025-02-27,2025-02-28T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002403999969828874,184.01181613333335,7,8,1
2025-02-28,2025-02-28T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.053430300002219155,17472.716784788186,577,865,144
2025-02-28,2025-03-01T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0003902000025846064,192.55526413333337,7,8,1
2025-03-01,2025-03-01T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.032812600024044514,20180.801137512004,577,865,144
2025-03-01,2025-03-02T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00026000000070780516,255.00638666666663,7,8,1
2025-03-02,2025-03-02T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01257740001892671,52831.814563410626,577,865,144
2025-03-02,2025-03-03T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00026989998877979815,247.0337846666667,7,8,1
2025-03-03,2025-03-03T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.027913700003409758,54151.334928016,577,865,144
2025-03-03,2025-03-04T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002888999879360199,244.07764333333333,7,8,1
2025-03-04,2025-03-04T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.025635800004238263,48441.02664231267,577,865,144
2025-03-04,2025-03-05T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002699000178836286,233.81595599999994,7,8,1
2025-03-05,2025-03-05T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014188700006343424,50701.357398697335,577,865,144
2025-03-05,2025-03-06T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00023659999715164304,245.8955134666666,7,8,1
2025-03-06,2025-03-06T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03324540000176057,47207.761539659914,577,865,144
2025-03-06,2025-03-07T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002606000052765012,171.06137999999999,7,8,1
2025-03-07,2025-03-07T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.022054800007026643,18448.507492599627,577,865,144
2025-03-07,2025-03-08T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002531999780330807,189.17351826666663,7,8,1
2025-03-08,2025-03-08T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028441300004487857,16286.813883411998,577,865,144
2025-03-08,2025-03-09T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.000246199982939288,238.32285999999993,7,8,1
2025-03-09,2025-03-09T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02629710000474006,47622.90684196401,577,865,144
2025-03-09,2025-03-10T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002516999957151711,251.13518133333326,7,8,1
2025-03-10,2025-03-10T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020427799987373874,45420.288790340455,577,865,144
2025-03-10,2025-03-11T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002654000127222389,252.18280133333334,7,8,1
2025-03-11,2025-03-11T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02296470000874251,40703.41940952478,577,865,144
2025-03-11,2025-03-12T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002717000024858862,250.964854,7,8,1
2025-03-12,2025-03-12T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020793999981833622,46453.803717545125,577,865,144
2025-03-12,2025-03-13T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00023659999715164304,259.972248,7,8,1
2025-03-13,2025-03-13T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028727299999445677,45946.10859395866,577,865,144
2025-03-13,2025-03-14T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002376999764237553,194.18099933333326,7,8,1
2025-03-14,2025-03-14T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.07274030000553466,15626.814705186333,577,865,144
2025-03-14,2025-03-15T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025469998945482075,185.20353733333326,7,8,1
2025-03-15,2025-03-15T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028934999980265275,15501.579490436001,577,865,144
2025-03-15,2025-03-16T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002552999940235168,238.32642333333325,7,8,1
2025-03-16,2025-03-16T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.019447900005616248,44954.28958982696,577,865,144
2025-03-16,2025-03-17T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002928999892901629,248.88358226666662,7,8,1
2025-03-17,2025-03-17T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021019199979491532,41268.06823567509,577,865,144
2025-03-17,2025-03-18T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025290000485256314,255.51223746666665,7,8,1
2025-03-18,2025-03-18T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014012500003445894,47560.70698026925,577,865,144
2025-03-18,2025-03-19T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002516999957151711,239.73921373333326,7,8,1
2025-03-19,2025-03-19T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02134720000321977,39735.11387610533,577,865,144
2025-03-19,2025-03-20T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025919999461621046,260.0437997333333,7,8,1
2025-03-20,2025-03-20T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.027441899990662932,44978.118493220594,577,865,144
2025-03-20,2025-03-21T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024930000654421747,186.66592933333328,7,8,1
