period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
warmup,B0_NO_STORAGE_REFERENCE,2025-01-06,91026.70863333333,0.0,0.0,1833.6126500000025,2227.8394833333296,72806.61221548333,7350.062808425011,80156.67502390833,6000.0,6000.0,427.3577000000005,477.27990000000045
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-06,95835.11858971193,25307.420823045264,20499.010866666667,1833.6126500000028,2227.839483333329,61337.327629103966,7350.062808425011,68687.39043752897,1200.0,1200.0,427.3577000000005,477.27990000000045
warmup,B0_NO_STORAGE_REFERENCE,2025-01-07,90672.76443333333,0.0,0.0,3755.7267833333367,1861.5902166666644,72514.69653594334,13835.701042641678,86350.39757858502,6000.0,6000.0,513.2771000000002,1146.0785999999998
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-07,95406.87346666666,24916.36333333333,20182.2543,3755.726783333337,1861.5902166666647,61045.700900674994,13835.701042641678,74881.40194331667,1200.0,1200.0,513.2771000000002,1146.0785999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-08,92529.83428333333,0.0,0.0,1725.4992166666693,4729.331499999997,73725.76009260665,6361.301503016677,80087.06159562332,6000.0,6000.0,521.5442000000003,1407.4499999999998
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-08,97380.26739979423,25528.59534979424,20678.162233333333,1725.4992166666698,4729.331499999996,62242.07052800331,6361.301503016679,68603.37203101999,1200.0,1200.0,521.5442000000003,1407.4499999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-09,89520.39631666665,0.0,0.0,3409.7447333333375,1838.5852499999992,71739.07381556333,11719.95023562501,83459.02405118835,6000.0,6000.0,920.4299999999998,1165.6899000000003
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-09,94282.61330884772,25064.299958847732,20302.08296666667,3409.744733333337,1838.5852499999987,60278.52228848421,11719.950235625012,71998.47252410922,1200.0,1200.0,920.4299999999998,1165.6899000000003
warmup,B0_NO_STORAGE_REFERENCE,2025-01-10,91250.56611666665,0.0,0.0,0.0,45759.89931666666,72876.07455802998,0.0,72876.07455802998,6000.0,6000.0,3502.91,509.47499999999945
warmup,B1_RECENT_SAME_CLOCK_MILP_R0,2025-01-10,96074.83940370369,25390.912037037036,20566.63875,0.0,45759.89931666666,61406.12465924537,0.0,61406.12465924537,1200.0,1200.0,3502.91,509.47499999999945
